BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
149760;719;33;n;;transmissions;t R { n z m I S V n z;;;;;;;
150480;719;33;z;;transmissions;t R { n z m I S V n z;;;;;;;
151200;719;34;w;;with;w I D;;;;;;;
151920;719;34;I;;with;w I D;;;;;;;
152640;719;35;b;;Bosnians;b Q z n i: V n z;;;;;;;
153360;719;35;Q;;Bosnians;b Q z n i: V n z;;;;;;;
154080;719;35;z;;Bosnians;b Q z n i: V n z;;;;;;;
154800;719;35;n;;Bosnians;b Q z n i: V n z;;;;;;;
155520;959;35;i:;;Bosnians;b Q z n i: V n z;;;;;;;
156480;719;35;V;;Bosnians;b Q z n i: V n z;;;;;;;
157200;719;35;n;;Bosnians;b Q z n i: V n z;;;;;;;
157920;719;35;z;;Bosnians;b Q z n i: V n z;;;;;;;
158640;719;36;d;;during;d U R I N;;;;;;;
159360;719;36;U;;during;d U R I N;;;;;;;
160080;719;36;R;;during;d U R I N;;;;;;;
160800;719;36;I;;during;d U R I N;;;;;;;
161520;719;36;N;;during;d U R I N;;;;;;;
162240;719;37;E;;their;D E R;;;;;;;
162960;719;37;R;;their;D E R;;;;;;;
163680;719;38;S;;shows;S @U z;;;;;;;
164400;959;38;@U;;shows;S @U z;;;;;;;
165360;1199;38;z;;shows;S @U z;;;;;;;
166560;18335;-1;<p:>;;;;;;;;;;
BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;3359;-1;<p:>;;;;;;;;;;
3360;959;0;V;;A;V;;;;;;;
4320;2879;1;l;;lot;l Q t;;;;;;;
7200;2639;1;Q;;lot;l Q t;;;;;;;
9840;959;1;4;;lot;l Q t;;;;;;;
10800;1439;2;V;;of;V v;;;;;;;
12240;1199;2;v;;of;V v;;;;;;;
13440;1439;3;g;;good;g U d;;;;;;;
14880;1919;3;U;;good;g U d;;;;;;;
16800;1199;3;d;;good;g U d;;;;;;;
18000;3119;4;w;;work;w 3` k;;;;;;;
21120;1679;4;3`;;work;w 3` k;;;;;;;
22800;2879;4;k;;work;w 3` k;;;;;;;
25680;719;5;w;;was;w Q z;;;;;;;
26400;959;5;Q;;was;w Q z;;;;;;;
27360;2159;5;z;;was;w Q z;;;;;;;
29520;1679;6;d;;done;d V n;;;;;;;
31200;4559;6;V;;done;d V n;;;;;;;
35760;2879;6;n;;done;d V n;;;;;;;
38640;6479;-1;<p:>;;;;;;;;;;
45120;719;7;D;;the;D V;;;;;;;
45840;719;7;V;;the;D V;;;;;;;
46560;2159;8;m;;money;m V n i:;;;;;;;
48720;1919;8;V;;money;m V n i:;;;;;;;
50640;719;8;n;;money;m V n i:;;;;;;;
51360;2879;8;i:;;money;m V n i:;;;;;;;
54240;3119;9;k;;clearly;k l I R l i:;;;;;;;
57360;959;9;l;;clearly;k l I R l i:;;;;;;;
58320;959;9;I;;clearly;k l I R l i:;;;;;;;
59280;719;9;R;;clearly;k l I R l i:;;;;;;;
60000;2639;9;l;;clearly;k l I R l i:;;;;;;;
62640;1679;9;i:;;clearly;k l I R l i:;;;;;;;
64320;1679;10;d;;didn;d I d n;;;;;;;
66000;1679;10;I;;didn;d I d n;;;;;;;
67680;719;10;d;;didn;d I d n;;;;;;;
68400;3119;10;n;;didn;d I d n;;;;;;;
71520;4439;11;t;;t;t;;;;;;;
75960;5159;12;?;;all;O: l;;;;;;;
81120;2399;12;O:;;all;O: l;;;;;;;
83520;1199;12;l;;all;O: l;;;;;;;
84720;1199;13;g;;get;g E t;;;;;;;
85920;1679;13;E;;get;g E t;;;;;;;
87600;1199;13;t;;get;g E t;;;;;;;
88800;2159;14;s;;squandered;s k w Q n d 3` d;;;;;;;
90960;1439;14;k;;squandered;s k w Q n d 3` d;;;;;;;
92400;959;14;w;;squandered;s k w Q n d 3` d;;;;;;;
93360;2639;14;Q;;squandered;s k w Q n d 3` d;;;;;;;
96000;959;14;n;;squandered;s k w Q n d 3` d;;;;;;;
96960;719;14;d;;squandered;s k w Q n d 3` d;;;;;;;
97680;3839;14;3`;;squandered;s k w Q n d 3` d;;;;;;;
101520;959;14;d;;squandered;s k w Q n d 3` d;;;;;;;
102480;5039;-1;<p:>;;;;;;;;;;
107520;719;15;b;;but;b V t;;;;;;;
108240;3359;15;V;;but;b V t;;;;;;;
111600;2159;15;t;;but;b V t;;;;;;;
113760;4079;-1;<p:>;;;;;;;;;;
117840;1919;16;V;;A;V;;;;;;;
119760;2159;17;l;;lot;l Q t;;;;;;;
121920;3359;17;Q;;lot;l Q t;;;;;;;
125280;2639;18;dZ;;just;dZ V s t;;;;;;;
127920;1439;18;I;;just;dZ V s t;;;;;;;
129360;2879;18;s;;just;dZ V s t;;;;;;;
132240;1439;-1;<p:>;;;;;;;;;;
133680;959;19;w;;wasn;w Q z n;;;;;;;
134640;3839;19;Q;;wasn;w Q z n;;;;;;;
138480;1439;19;z;;wasn;w Q z n;;;;;;;
139920;1199;19;n;;wasn;w Q z n;;;;;;;
141120;2159;-1;<p:>;;;;;;;;;;
143280;4559;20;t;;t;t;;;;;;;
147840;1439;21;R;;responding;R I s p Q n d I N;;;;;;;
149280;1439;21;I;;responding;R I s p Q n d I N;;;;;;;
150720;2399;21;s;;responding;R I s p Q n d I N;;;;;;;
153120;1199;21;p;;responding;R I s p Q n d I N;;;;;;;
154320;2639;21;Q;;responding;R I s p Q n d I N;;;;;;;
156960;1199;21;n;;responding;R I s p Q n d I N;;;;;;;
158160;719;21;d;;responding;R I s p Q n d I N;;;;;;;
158880;959;21;I;;responding;R I s p Q n d I N;;;;;;;
159840;1919;21;N;;responding;R I s p Q n d I N;;;;;;;
161760;2159;22;t;;to;t u:;;;;;;;
163920;1439;22;u:;;to;t u:;;;;;;;
165360;719;23;n;;needs;n i: d z;;;;;;;
166080;3119;23;i:;;needs;n i: d z;;;;;;;
169200;719;23;d;;needs;n i: d z;;;;;;;
169920;1199;23;z;;needs;n i: d z;;;;;;;
171120;2159;24;Q;;on;Q n;;;;;;;
173280;959;24;n;;on;Q n;;;;;;;
174240;719;25;D;;the;D V;;;;;;;
174960;719;25;V;;the;D V;;;;;;;
175680;2399;26;g;;ground;g R aU n d;;;;;;;
178080;2159;26;R;;ground;g R aU n d;;;;;;;
180240;4559;26;aU;;ground;g R aU n d;;;;;;;
184800;1439;26;n;;ground;g R aU n d;;;;;;;
186240;1439;26;d;;ground;g R aU n d;;;;;;;
187680;21407;-1;<p:>;;;;;;;;;;
BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;3599;-1;<p:>;;;;;;;;;;
3600;1199;0;V;;A;V;;;;;;;
4800;2879;1;s;;second;s E k V n d;;;;;;;
7680;1919;1;E;;second;s E k V n d;;;;;;;
9600;2159;1;k;;second;s E k V n d;;;;;;;
11760;719;1;V;;second;s E k V n d;;;;;;;
12480;2159;1;n;;second;s E k V n d;;;;;;;
14640;2399;2;k;;casemated;k eI s m eI t I d;;;;;;;
17040;2159;2;eI;;casemated;k eI s m eI t I d;;;;;;;
19200;2399;2;s;;casemated;k eI s m eI t I d;;;;;;;
21600;959;2;m;;casemated;k eI s m eI t I d;;;;;;;
22560;2159;2;eI;;casemated;k eI s m eI t I d;;;;;;;
24720;1439;2;t;;casemated;k eI s m eI t I d;;;;;;;
26160;1199;2;I;;casemated;k eI s m eI t I d;;;;;;;
27360;719;3;I;;emplacement;I m p l eI s m V n t;;;;;;;
28080;1199;3;m;;emplacement;I m p l eI s m V n t;;;;;;;
29280;2639;3;p;;emplacement;I m p l eI s m V n t;;;;;;;
31920;719;3;l;;emplacement;I m p l eI s m V n t;;;;;;;
32640;3359;3;eI;;emplacement;I m p l eI s m V n t;;;;;;;
36000;1439;3;s;;emplacement;I m p l eI s m V n t;;;;;;;
37440;1439;3;m;;emplacement;I m p l eI s m V n t;;;;;;;
38880;1199;3;V;;emplacement;I m p l eI s m V n t;;;;;;;
40080;959;3;n;;emplacement;I m p l eI s m V n t;;;;;;;
41040;719;3;t;;emplacement;I m p l eI s m V n t;;;;;;;
41760;1679;4;E;;at;{ t;;;;;;;
43440;719;4;?;;at;{ t;;;;;;;
44160;2639;5;l;;La;l Q;;;;;;;
46800;2399;5;Q;;La;l Q;;;;;;;
49200;2639;6;R;;Rivière;R I v i: E R;;;;;;;
51840;959;6;I;;Rivière;R I v i: E R;;;;;;;
52800;1199;6;v;;Rivière;R I v i: E R;;;;;;;
54000;4319;6;i:;;Rivière;R I v i: E R;;;;;;;
58320;2399;6;E;;Rivière;R I v i: E R;;;;;;;
60720;3119;6;R;;Rivière;R I v i: E R;;;;;;;
63840;4559;-1;<p:>;;;;;;;;;;
68400;1439;7;k;;containing;k V n t eI n I N;;;;;;;
69840;719;7;V;;containing;k V n t eI n I N;;;;;;;
70560;1199;7;n;;containing;k V n t eI n I N;;;;;;;
71760;2159;7;t;;containing;k V n t eI n I N;;;;;;;
73920;7199;7;eI;;containing;k V n t eI n I N;;;;;;;
81120;2399;7;n;;containing;k V n t eI n I N;;;;;;;
83520;10079;7;i:;;containing;k V n t eI n I N;;;;;;;
93600;2399;7;n;;containing;k V n t eI n I N;;;;;;;
96000;4079;8;@;;an;{ n;;;;;;;
100080;1199;8;n;;an;{ n;;;;;;;
101280;2159;9;eI;;eightyeight;eI t j i: g t;;;;;;;
103440;719;9;t;;eightyeight;eI t j i: g t;;;;;;;
104160;1199;9;j;;eightyeight;eI t j i: g t;;;;;;;
105360;1919;9;i:;;eightyeight;eI t j i: g t;;;;;;;
107280;1919;9;g;;eightyeight;eI t j i: g t;;;;;;;
109200;1679;9;t;;eightyeight;eI t j i: g t;;;;;;;
110880;719;10;m;;mm;m;;;;;;;
111600;719;11;g;;gun;g V n;;;;;;;
112320;3359;11;V;;gun;g V n;;;;;;;
115680;2639;11;n;;gun;g V n;;;;;;;
118320;3359;-1;<p:>;;;;;;;;;;
121680;959;12;w;;was;w Q z;;;;;;;
122640;719;12;Q;;was;w Q z;;;;;;;
123360;2399;12;z;;was;w Q z;;;;;;;
125760;1199;13;n;;neutralised;n u: t R V l i: s t;;;;;;;
126960;2399;13;u:;;neutralised;n u: t R V l i: s t;;;;;;;
129360;2639;13;t;;neutralised;n u: t R V l i: s t;;;;;;;
132000;959;13;R;;neutralised;n u: t R V l i: s t;;;;;;;
132960;959;13;V;;neutralised;n u: t R V l i: s t;;;;;;;
133920;2879;13;l;;neutralised;n u: t R V l i: s t;;;;;;;
136800;2879;13;i:;;neutralised;n u: t R V l i: s t;;;;;;;
139680;1439;13;s;;neutralised;n u: t R V l i: s t;;;;;;;
141120;1439;13;t;;neutralised;n u: t R V l i: s t;;;;;;;
142560;959;14;b;;by;b aI;;;;;;;
143520;3359;14;aI;;by;b aI;;;;;;;
146880;719;15;V;;a;V;;;;;;;
147600;4319;16;t;;tank;t { N k;;;;;;;
151920;1919;16;{;;tank;t { N k;;;;;;;
153840;2159;16;N;;tank;t { N k;;;;;;;
156000;1199;16;k;;tank;t { N k;;;;;;;
157200;1199;17;{;;at;{ t;;;;;;;
158400;959;17;t;;at;{ t;;;;;;;
159360;2639;18;s;;seven;s E v V n;;;;;;;
162000;1679;18;E;;seven;s E v V n;;;;;;;
163680;1199;18;v;;seven;s E v V n;;;;;;;
164880;719;18;V;;seven;s E v V n;;;;;;;
165600;2399;18;n;;seven;s E v V n;;;;;;;
168000;719;19;T;;thirty;T 3` d i:;;;;;;;
168720;3359;19;3`;;thirty;T 3` d i:;;;;;;;
172080;719;19;d;;thirty;T 3` d i:;;;;;;;
172800;3359;19;i:;;thirty;T 3` d i:;;;;;;;
176160;21407;-1;<p:>;;;;;;;;;;
